"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"548",580542202,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,14,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",16,"Gastrointestinal disorders","NEC",0,NA,"Systematic Assessment"
"549",580542203,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,15,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",17,"Gastrointestinal disorders","SPONTANEOUS INTESTINAL PERFORATION, WITHOUT NEC",0,NA,"Systematic Assessment"
"550",580542204,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,20,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",24,"Gastrointestinal disorders","SPONTANEOUS INTESTINAL PERFORATION, WITHOUT NEC",0,NA,"Systematic Assessment"
"551",580542205,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Skin and subcutaneous tissue disorders","SUPERFICIAL INFECTION",0,NA,"Systematic Assessment"
"552",580542206,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Skin and subcutaneous tissue disorders","SUPERFICIAL INFECTION",0,NA,"Systematic Assessment"
"553",580542207,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,50,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",55,"Infections and infestations","SYSTEMIC INFECTION",0,NA,"Systematic Assessment"
"554",580542208,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,34,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",39,"Infections and infestations","SYSTEMIC INFECTION",0,NA,"Systematic Assessment"
"555",580542209,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,31,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",33,"Nervous system disorders","IVH",0,NA,"Systematic Assessment"
"556",580542210,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,30,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",32,"Nervous system disorders","IVH",0,NA,"Systematic Assessment"
"557",580542211,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Nervous system disorders","SEIZURES",0,NA,"Systematic Assessment"
"558",580542212,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,3,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",3,"Nervous system disorders","SEIZURES",0,NA,"Systematic Assessment"
"559",580542213,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Cardiac disorders","BRADYCARDIA",0,NA,"Systematic Assessment"
"560",580542214,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Cardiac disorders","BRADYCARDIA",0,NA,"Systematic Assessment"
"561",580542215,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Cardiac disorders","CONGESTIVE HEART FAILURE",0,NA,"Systematic Assessment"
"562",580542216,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Cardiac disorders","CONGESTIVE HEART FAILURE",0,NA,"Systematic Assessment"
"563",580542217,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Cardiac disorders","HYPERTENSION",0,NA,"Systematic Assessment"
"564",580542218,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Cardiac disorders","HYPERTENSION",0,NA,"Systematic Assessment"
"565",580542219,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,8,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",8,"Cardiac disorders","PDA",0,NA,"Systematic Assessment"
"566",580542220,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,13,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",13,"Cardiac disorders","PDA",0,NA,"Systematic Assessment"
"567",580542221,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,23,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",24,"Cardiac disorders","POOR PERFUSION OR HYPOTENSION",0,NA,"Systematic Assessment"
"568",580542222,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,14,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",16,"Cardiac disorders","POOR PERFUSION OR HYPOTENSION",0,NA,"Systematic Assessment"
"569",580542223,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,14,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",15,"Blood and lymphatic system disorders","ANEMIA",0,NA,"Systematic Assessment"
"570",580542224,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,10,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",11,"Blood and lymphatic system disorders","ANEMIA",0,NA,"Systematic Assessment"
"571",580542225,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Blood and lymphatic system disorders","HYPERBILIRUBINEMIA",0,NA,"Systematic Assessment"
"572",580542226,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Blood and lymphatic system disorders","HYPERBILIRUBINEMIA",0,NA,"Systematic Assessment"
"573",580542227,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Blood and lymphatic system disorders","NEUTROPENIA",0,NA,"Systematic Assessment"
"574",580542228,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,5,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",5,"Blood and lymphatic system disorders","NEUTROPENIA",0,NA,"Systematic Assessment"
"575",580542229,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,9,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",9,"Blood and lymphatic system disorders","THROMBOCYTOPENIA",0,NA,"Systematic Assessment"
"576",580542230,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,9,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",9,"Blood and lymphatic system disorders","THROMBOCYTOPENIA",0,NA,"Systematic Assessment"
"577",580542231,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Blood and lymphatic system disorders","THROMBOCYTOSIS",0,NA,"Systematic Assessment"
"578",580542232,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Blood and lymphatic system disorders","THROMBOCYTOSIS",0,NA,"Systematic Assessment"
"579",580542233,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","DIURESIS",0,NA,"Systematic Assessment"
"580",580542234,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","DIURESIS",0,NA,"Systematic Assessment"
"581",580542235,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,3,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",3,"Renal and urinary disorders","ELEVATED CREATININE",0,NA,"Systematic Assessment"
"582",580542236,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","ELEVATED CREATININE",0,NA,"Systematic Assessment"
"583",580542237,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,4,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",4,"Renal and urinary disorders","HYPERKALEMIA",0,NA,"Systematic Assessment"
"584",580542238,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,4,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",4,"Renal and urinary disorders","HYPERKALEMIA",0,NA,"Systematic Assessment"
"585",580542239,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","HEMATURIA",0,NA,"Systematic Assessment"
"586",580542240,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","HEMATURIA",0,NA,"Systematic Assessment"
"587",580542241,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,11,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",13,"Renal and urinary disorders","OLIGURIA",0,NA,"Systematic Assessment"
"588",580542242,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,7,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",8,"Renal and urinary disorders","OLIGURIA",0,NA,"Systematic Assessment"
"589",580542243,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Renal and urinary disorders","PROTEINURIA",0,NA,"Systematic Assessment"
"590",580542244,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Renal and urinary disorders","PROTEINURIA",0,NA,"Systematic Assessment"
"591",580542245,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,6,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",6,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,NA,"Systematic Assessment"
"592",580542246,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,5,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",6,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,NA,"Systematic Assessment"
"593",580542247,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Metabolism and nutrition disorders","HYPOGLYCEMIA",0,NA,"Systematic Assessment"
"594",580542248,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Metabolism and nutrition disorders","HYPOGLYCEMIA",0,NA,"Systematic Assessment"
"595",580542249,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,0,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",0,"Skin and subcutaneous tissue disorders","SKIN BREAKDOWN",0,NA,"Systematic Assessment"
"596",580542250,"NCT01954082",60318216,"EG001","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,2,319,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",2,"Skin and subcutaneous tissue disorders","SKIN BREAKDOWN",0,NA,"Systematic Assessment"
"597",580542251,"NCT01954082",60318215,"EG000","Adverse events will be recorded from treatment initiation until 7 days after the last dose of study drug, up to the earliest of 34 weeks post-menstrual age (PMA), 10 weeks chronologic age (CA), or discharge.","serious",NA,NA,1,313,"The at-risk population for all-cause mortality is the intent-to-treat (ITT) population which consists of all randomized participants (317 Inositol 321 Placebo). The at-risk population for serious adverse events and/or other (not including serious) adverse events is the safety-population which consists of all individuals who started treatment (313 Inositol 319 Placebo).",1,"Respiratory, thoracic and mediastinal disorders","HYPOXIC RESPIRATORY FAILURE",0,NA,"Systematic Assessment"
